Date,Customer_ID,Customer_Name,Channel,Region,Product_Type,SKU_ID,Shelf_Life,Units_Delivered,Units_Sold,Returns_Units,Waste_Units,Net_Sales_Units,Price_per_Unit,Revenue,Cost_per_Unit,Margin_Pct,Promotion,Discount_Rate,Stock_Out,Delivery_Delay,Sales_Rep_Efficiency_Score,Customer_Type,Repeat_Order
2024-09-14,CUST-0135,Golden Crust #135,Bakery Shop,urban,Lavash,SKU-LV-004,5,67,53,8,2,45,0.9,47.7,0.5,44.44,No,0.0,No,0,47.9,Medium,Yes
2024-08-27,CUST-0033,SunMart #33,Supermarket,suburban,Toast Bread,SKU-TB-005,5,33,19,5,2,14,1.4,26.6,0.8,42.86,No,0.0,No,0,50.9,Low,Yes
2024-08-22,CUST-0138,Café Central #138,Horeca,suburban,Toast Bread,SKU-TB-005,5,12,3,0,0,3,1.26,3.77,0.8,36.3,Yes,10.3,Yes,0,37.0,Low,No
2024-07-09,CUST-0071,Bread Haven #71,Bakery Shop,rural,Toast Bread,SKU-TB-005,5,89,75,8,1,67,1.26,94.29,0.8,36.37,Yes,10.2,No,0,74.2,High Volume,Yes
2024-11-26,CUST-0186,PrimeMart #186,Supermarket,urban,White Bread,SKU-WB-001,3,152,110,16,12,94,1.2,132.0,0.72,40.0,No,0.0,No,0,63.7,Medium,Yes
2024-10-12,CUST-0036,FreshMart #36,Supermarket,urban,Lavash,SKU-LV-004,5,153,110,19,6,91,0.9,99.0,0.5,44.44,No,0.0,No,0,54.8,Medium,Yes
2024-11-04,CUST-0068,Sweet Crust #68,Bakery Shop,suburban,Lavash,SKU-LV-004,5,14,8,2,1,6,0.9,7.2,0.5,44.44,No,0.0,No,0,55.3,Low,Yes
2024-10-22,CUST-0150,Urban Grill #150,Horeca,rural,Baguette,SKU-BG-003,1,120,86,21,6,65,1.8,154.8,1.0,44.44,No,0.0,No,0,83.0,High Volume,No
2024-09-25,CUST-0104,The Breadhouse #104,Horeca,suburban,Lavash,SKU-LV-004,5,20,11,3,3,8,0.9,9.9,0.5,44.44,No,0.0,No,2,44.1,Low,No
2024-10-02,CUST-0025,LocalBuy #25,Minimarket,rural,Whole Wheat,SKU-WW-002,4,117,93,11,4,82,1.5,139.5,0.9,40.0,No,0.0,No,0,93.7,High Volume,Yes
2024-11-23,CUST-0124,FastCorner #124,Minimarket,urban,Baguette,SKU-BG-003,1,35,22,8,4,14,1.8,39.6,1.0,44.44,No,0.0,No,1,45.1,Low,Yes
2024-08-14,CUST-0045,Golden Crust #45,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,46,33,6,2,27,1.4,46.2,0.8,42.86,No,0.0,No,0,67.5,Medium,No
2024-09-10,CUST-0101,QuickStop #101,Supermarket,suburban,Toast Bread,SKU-TB-005,5,314,275,19,5,256,1.4,385.0,0.8,42.86,No,0.0,No,0,77.9,High Volume,Yes
2024-08-28,CUST-0173,Flour House #173,Bakery Shop,rural,Lavash,SKU-LV-004,5,115,99,11,1,88,0.79,77.78,0.5,36.36,Yes,12.7,No,0,82.3,High Volume,No
2024-08-15,CUST-0102,CityStore #102,Supermarket,urban,Whole Wheat,SKU-WW-002,4,111,84,11,7,73,1.5,126.0,0.9,40.0,No,0.0,No,0,46.8,Medium,Yes
2024-09-01,CUST-0113,Golden Crust #113,Bakery Shop,rural,Baguette,SKU-BG-003,1,16,8,3,4,5,1.8,14.4,1.0,44.44,No,0.0,No,1,36.7,Low,No
2024-11-26,CUST-0102,CityStore #102,Supermarket,urban,Lavash,SKU-LV-004,5,135,102,14,7,88,0.9,91.8,0.5,44.44,No,0.0,No,0,46.7,Medium,Yes
2024-07-30,CUST-0169,Sunrise Bakery #169,Bakery Shop,urban,Baguette,SKU-BG-003,1,76,66,8,1,58,1.8,118.8,1.0,44.44,No,0.0,No,0,94.1,High Volume,Yes
2024-07-04,CUST-0098,SunMart #98,Supermarket,urban,Toast Bread,SKU-TB-005,5,215,182,12,7,170,1.4,254.8,0.8,42.86,No,0.0,No,0,68.1,High Volume,Yes
2024-07-11,CUST-0165,Hotel Royal #165,Horeca,urban,Toast Bread,SKU-TB-005,5,70,48,9,3,39,1.4,67.2,0.8,42.86,No,0.0,No,0,51.8,Medium,Yes
2024-07-05,CUST-0142,Sweet Crust #142,Bakery Shop,urban,Whole Wheat,SKU-WW-002,4,12,6,2,2,4,1.5,9.0,0.9,40.0,No,0.0,No,2,52.4,Low,Yes
2024-10-14,CUST-0158,ExpressGo #158,Minimarket,urban,Toast Bread,SKU-TB-005,5,73,52,7,4,45,1.4,72.8,0.8,42.86,No,0.0,No,0,55.9,Medium,Yes
2024-11-12,CUST-0080,Bread Haven #80,Bakery Shop,urban,Baguette,SKU-BG-003,1,24,13,5,5,8,1.8,23.4,1.0,44.44,No,0.0,No,1,49.0,Low,Yes
2024-08-28,CUST-0154,Bistro Verde #154,Horeca,rural,Whole Wheat,SKU-WW-002,4,28,14,5,3,9,1.5,21.0,0.9,40.0,No,0.0,No,0,45.4,Low,Yes
2024-09-05,CUST-0190,The Breadhouse #190,Horeca,suburban,Whole Wheat,SKU-WW-002,4,12,4,0,0,4,1.5,6.0,0.9,40.0,No,0.0,Yes,3,42.0,Low,No
2024-10-21,CUST-0008,FreshMart #8,Supermarket,urban,Whole Wheat,SKU-WW-002,4,256,204,17,10,187,1.5,306.0,0.9,40.0,No,0.0,No,0,76.9,High Volume,Yes
2024-11-27,CUST-0117,Artisan Loaf #117,Bakery Shop,urban,Whole Wheat,SKU-WW-002,4,10,5,2,0,3,1.5,7.5,0.9,40.0,No,0.0,No,0,56.3,Low,No
2024-10-28,CUST-0137,Grand Diner #137,Horeca,rural,Whole Wheat,SKU-WW-002,4,39,24,7,2,17,1.5,36.0,0.9,40.0,No,0.0,No,0,50.9,Medium,Yes
2024-07-02,CUST-0071,Bread Haven #71,Bakery Shop,rural,Toast Bread,SKU-TB-005,5,113,90,13,4,77,1.4,126.0,0.8,42.86,No,0.0,No,1,75.3,High Volume,Yes
2024-12-29,CUST-0132,MetroMart #132,Supermarket,suburban,Baguette,SKU-BG-003,1,272,233,34,2,199,1.8,419.4,1.0,44.44,No,0.0,No,1,71.7,High Volume,No
2024-11-23,CUST-0016,Golden Crust #16,Bakery Shop,rural,Toast Bread,SKU-TB-005,5,24,16,5,0,11,1.12,17.96,0.8,28.75,Yes,19.8,No,0,45.4,Low,Yes
2024-09-18,CUST-0152,Bistro Verde #152,Horeca,urban,Lavash,SKU-LV-004,5,74,67,4,0,63,0.9,60.3,0.5,44.44,No,0.0,No,0,77.5,High Volume,Yes
2024-12-31,CUST-0129,Bistro Verde #129,Horeca,urban,Whole Wheat,SKU-WW-002,4,39,27,5,1,22,1.5,40.5,0.9,40.0,No,0.0,No,0,64.6,Medium,Yes
2024-08-28,CUST-0006,Hotel Royal #6,Horeca,rural,Baguette,SKU-BG-003,1,18,9,4,3,5,1.8,16.2,1.0,44.44,No,0.0,No,0,56.4,Low,No
2024-10-11,CUST-0126,DailyMart #126,Minimarket,suburban,Whole Wheat,SKU-WW-002,4,60,41,6,3,35,1.5,61.5,0.9,40.0,No,0.0,No,0,69.6,Medium,Yes
2024-07-24,CUST-0014,Morning Loaf #14,Bakery Shop,urban,Lavash,SKU-LV-004,5,60,43,8,2,35,0.9,38.7,0.5,44.44,No,0.0,No,0,53.8,Medium,Yes
2024-07-04,CUST-0023,Harbor Inn #23,Horeca,urban,White Bread,SKU-WB-001,3,22,11,4,3,7,1.2,13.2,0.72,40.0,No,0.0,No,0,26.8,Low,No
2024-10-01,CUST-0197,Harbor Inn #197,Horeca,rural,Whole Wheat,SKU-WW-002,4,58,40,7,2,33,1.29,51.78,0.9,30.48,Yes,13.7,No,0,73.4,Medium,Yes
2024-07-05,CUST-0175,Morning Loaf #175,Bakery Shop,urban,Lavash,SKU-LV-004,5,13,7,2,1,5,0.9,6.3,0.5,44.44,No,0.0,No,0,22.9,Low,No
2024-09-06,CUST-0158,ExpressGo #158,Minimarket,urban,Lavash,SKU-LV-004,5,30,21,3,1,18,0.9,18.9,0.5,44.44,No,0.0,No,0,57.8,Medium,Yes
2024-11-28,CUST-0022,CityStore #22,Supermarket,rural,Lavash,SKU-LV-004,5,214,201,13,0,188,0.73,147.61,0.5,31.92,Yes,18.4,No,0,81.8,High Volume,Yes
2024-12-06,CUST-0038,Daily Bake #38,Bakery Shop,suburban,Whole Wheat,SKU-WW-002,4,16,8,2,2,6,1.5,12.0,0.9,40.0,No,0.0,No,0,16.8,Low,No
2024-08-03,CUST-0190,The Breadhouse #190,Horeca,suburban,Baguette,SKU-BG-003,1,21,10,5,4,5,1.8,18.0,1.0,44.44,No,0.0,No,0,36.6,Low,Yes
2024-10-24,CUST-0142,Sweet Crust #142,Bakery Shop,urban,Baguette,SKU-BG-003,1,22,11,0,0,11,1.8,19.8,1.0,44.44,No,0.0,Yes,0,47.8,Low,Yes
2024-10-28,CUST-0100,Café Central #100,Horeca,urban,White Bread,SKU-WB-001,3,46,38,5,1,33,1.0,38.12,0.72,28.23,Yes,16.4,No,0,51.5,Medium,Yes
2024-07-03,CUST-0124,FastCorner #124,Minimarket,urban,Toast Bread,SKU-TB-005,5,26,15,4,5,11,1.4,21.0,0.8,42.86,No,0.0,No,2,44.7,Low,No
2024-12-03,CUST-0197,Harbor Inn #197,Horeca,rural,White Bread,SKU-WB-001,3,68,44,12,7,32,1.2,52.8,0.72,40.0,No,0.0,No,1,75.8,Medium,No
2024-07-16,CUST-0117,Artisan Loaf #117,Bakery Shop,urban,Lavash,SKU-LV-004,5,25,15,4,1,11,0.9,13.5,0.5,44.44,No,0.0,No,0,54.1,Low,Yes
2024-09-10,CUST-0161,Sweet Crust #161,Bakery Shop,urban,White Bread,SKU-WB-001,3,60,39,6,6,33,1.2,46.8,0.72,40.0,No,0.0,No,0,39.2,Medium,Yes
2024-10-03,CUST-0094,LocalBuy #94,Minimarket,suburban,Lavash,SKU-LV-004,5,76,56,7,5,49,0.9,50.4,0.5,44.44,No,0.0,No,1,53.7,Medium,Yes
2024-09-03,CUST-0024,Classic Bread #24,Bakery Shop,suburban,Lavash,SKU-LV-004,5,44,30,5,4,25,0.9,27.0,0.5,44.44,No,0.0,No,1,52.4,Medium,Yes
2024-10-13,CUST-0165,Hotel Royal #165,Horeca,urban,White Bread,SKU-WB-001,3,44,34,5,4,29,1.2,40.8,0.72,40.0,No,0.0,No,2,41.3,Medium,Yes
2024-11-13,CUST-0111,Hotel Royal #111,Horeca,suburban,Baguette,SKU-BG-003,1,67,46,11,6,35,1.66,76.42,1.0,39.81,Yes,7.7,No,0,69.9,Medium,Yes
2024-12-04,CUST-0126,DailyMart #126,Minimarket,suburban,Baguette,SKU-BG-003,1,37,22,6,4,16,1.8,39.6,1.0,44.44,No,0.0,No,0,71.8,Medium,Yes
2024-09-13,CUST-0148,NearStop #148,Minimarket,rural,Lavash,SKU-LV-004,5,27,15,6,3,9,0.9,13.5,0.5,44.44,No,0.0,No,2,47.1,Low,No
2024-07-19,CUST-0142,Sweet Crust #142,Bakery Shop,urban,White Bread,SKU-WB-001,3,28,16,5,4,11,1.2,19.2,0.72,40.0,No,0.0,No,0,47.0,Low,Yes
2024-11-12,CUST-0133,FreshMart #133,Supermarket,rural,White Bread,SKU-WB-001,3,328,251,37,17,214,1.2,301.2,0.72,40.0,No,0.0,No,0,79.7,High Volume,Yes
2024-07-13,CUST-0023,Harbor Inn #23,Horeca,urban,Whole Wheat,SKU-WW-002,4,15,10,2,1,8,1.5,15.0,0.9,40.0,No,0.0,No,0,41.2,Low,Yes
2024-12-06,CUST-0071,Bread Haven #71,Bakery Shop,rural,Baguette,SKU-BG-003,1,63,54,9,0,45,1.65,89.04,1.0,39.35,Yes,8.4,No,0,79.6,High Volume,Yes
2024-12-11,CUST-0032,PocketStore #32,Minimarket,suburban,Whole Wheat,SKU-WW-002,4,38,28,3,1,25,1.22,34.23,0.9,26.38,Yes,18.5,No,0,65.2,Medium,Yes
2024-10-24,CUST-0190,The Breadhouse #190,Horeca,suburban,Whole Wheat,SKU-WW-002,4,22,12,4,1,8,1.5,18.0,0.9,40.0,No,0.0,No,0,42.2,Low,No
2024-07-22,CUST-0084,Grand Diner #84,Horeca,suburban,White Bread,SKU-WB-001,3,79,67,3,4,64,1.14,76.38,0.72,36.84,Yes,5.0,No,0,79.5,High Volume,Yes
2024-11-05,CUST-0045,Golden Crust #45,Bakery Shop,urban,Whole Wheat,SKU-WW-002,4,65,50,6,6,44,1.26,62.92,0.9,28.49,Yes,16.1,No,2,78.0,Medium,Yes
2024-08-17,CUST-0124,FastCorner #124,Minimarket,urban,Baguette,SKU-BG-003,1,26,18,6,0,12,1.61,28.97,1.0,37.86,Yes,10.6,No,0,50.8,Low,Yes
2024-11-21,CUST-0055,Bread Haven #55,Bakery Shop,urban,Lavash,SKU-LV-004,5,61,47,6,2,41,0.9,42.3,0.5,44.44,No,0.0,No,0,64.6,Medium,Yes
2024-08-16,CUST-0076,Bistro Verde #76,Horeca,rural,Lavash,SKU-LV-004,5,20,11,4,2,7,0.85,9.38,0.5,41.34,Yes,5.3,No,1,34.9,Low,No
2024-09-05,CUST-0065,Tavern Hill #65,Horeca,suburban,Whole Wheat,SKU-WW-002,4,94,77,5,3,72,1.5,115.5,0.9,40.0,No,0.0,No,0,83.7,High Volume,No
2024-08-06,CUST-0036,FreshMart #36,Supermarket,urban,Whole Wheat,SKU-WW-002,4,138,103,14,6,89,1.24,128.08,0.9,27.62,Yes,17.1,No,0,57.9,Medium,Yes
2024-09-15,CUST-0051,NearMart #51,Minimarket,suburban,Whole Wheat,SKU-WW-002,4,18,12,3,1,9,1.41,16.92,0.9,36.17,Yes,6.0,No,0,53.4,Low,Yes
2024-11-08,CUST-0141,Crispy Corner #141,Bakery Shop,rural,Baguette,SKU-BG-003,1,24,10,5,7,5,1.8,18.0,1.0,44.44,No,0.0,No,1,38.2,Low,No
2024-09-22,CUST-0164,QuickStop #164,Supermarket,urban,Toast Bread,SKU-TB-005,5,153,122,19,7,103,1.4,170.8,0.8,42.86,No,0.0,No,2,55.5,Medium,Yes
2024-09-02,CUST-0140,Grand Diner #140,Horeca,suburban,Baguette,SKU-BG-003,1,13,6,3,2,3,1.8,10.8,1.0,44.44,No,0.0,No,0,26.9,Low,No
2024-11-21,CUST-0007,Daily Bake #7,Bakery Shop,rural,Lavash,SKU-LV-004,5,21,10,4,3,6,0.9,9.0,0.5,44.44,No,0.0,No,1,33.9,Low,No
2024-10-29,CUST-0112,MegaShop #112,Supermarket,urban,Lavash,SKU-LV-004,5,46,26,8,2,18,0.9,23.4,0.5,44.44,No,0.0,No,0,50.1,Low,Yes
2024-10-02,CUST-0174,SunMart #174,Supermarket,rural,Toast Bread,SKU-TB-005,5,304,241,35,7,206,1.4,337.4,0.8,42.86,No,0.0,No,0,78.2,High Volume,Yes
2024-07-15,CUST-0049,Bistro Verde #49,Horeca,rural,White Bread,SKU-WB-001,3,12,3,0,0,3,1.2,3.6,0.72,40.0,No,0.0,Yes,0,45.3,Low,No
2024-08-13,CUST-0082,FastCorner #82,Minimarket,suburban,Whole Wheat,SKU-WW-002,4,16,9,2,1,7,1.5,13.5,0.9,40.0,No,0.0,No,0,41.0,Low,Yes
2024-10-16,CUST-0057,NearStop #57,Minimarket,suburban,Whole Wheat,SKU-WW-002,4,145,115,8,10,107,1.5,172.5,0.9,40.0,No,0.0,No,1,80.1,High Volume,Yes
2024-08-04,CUST-0092,Golden Crust #92,Bakery Shop,rural,Baguette,SKU-BG-003,1,33,22,7,2,15,1.8,39.6,1.0,44.44,No,0.0,No,1,48.8,Medium,Yes
2024-07-10,CUST-0111,Hotel Royal #111,Horeca,suburban,Baguette,SKU-BG-003,1,36,21,5,6,16,1.8,37.8,1.0,44.44,No,0.0,No,0,60.1,Medium,Yes
2024-08-26,CUST-0134,FreshMart #134,Supermarket,suburban,Baguette,SKU-BG-003,1,142,96,27,11,69,1.8,172.8,1.0,44.44,No,0.0,No,0,48.7,Medium,No
2024-09-20,CUST-0048,Golden Crust #48,Bakery Shop,suburban,Baguette,SKU-BG-003,1,28,12,7,5,5,1.8,21.6,1.0,44.44,No,0.0,No,0,29.1,Low,Yes
2024-09-02,CUST-0091,EasyBuy #91,Supermarket,suburban,Toast Bread,SKU-TB-005,5,190,157,10,6,147,1.4,219.8,0.8,42.86,No,0.0,No,0,69.1,High Volume,Yes
2024-07-29,CUST-0163,Corner Shop #163,Minimarket,rural,Lavash,SKU-LV-004,5,28,14,7,3,7,0.9,12.6,0.5,44.44,No,0.0,No,1,32.2,Low,No
2024-12-01,CUST-0132,MetroMart #132,Supermarket,suburban,Lavash,SKU-LV-004,5,247,210,16,5,194,0.9,189.0,0.5,44.44,No,0.0,No,0,84.9,High Volume,Yes
2024-08-13,CUST-0073,Café Central #73,Horeca,rural,Whole Wheat,SKU-WW-002,4,11,5,2,1,3,1.5,7.5,0.9,40.0,No,0.0,No,1,22.3,Low,Yes
2024-11-12,CUST-0199,Sunrise Cafe #199,Horeca,suburban,Baguette,SKU-BG-003,1,13,6,3,2,3,1.8,10.8,1.0,44.44,No,0.0,No,0,43.3,Low,Yes
2024-12-21,CUST-0136,NearStop #136,Minimarket,rural,Baguette,SKU-BG-003,1,41,26,9,5,17,1.8,46.8,1.0,44.44,No,0.0,No,1,43.3,Medium,Yes
2024-10-09,CUST-0176,MetroMart #176,Supermarket,urban,Lavash,SKU-LV-004,5,312,265,16,19,249,0.9,238.5,0.5,44.44,No,0.0,No,2,75.0,High Volume,Yes
2024-08-27,CUST-0122,FastCorner #122,Minimarket,suburban,White Bread,SKU-WB-001,3,80,59,9,4,50,1.2,70.8,0.72,40.0,No,0.0,No,0,76.0,Medium,Yes
2024-12-26,CUST-0001,SunMart #1,Supermarket,urban,Baguette,SKU-BG-003,1,314,233,34,26,199,1.8,419.4,1.0,44.44,No,0.0,No,0,68.3,High Volume,Yes
2024-12-19,CUST-0102,CityStore #102,Supermarket,urban,Whole Wheat,SKU-WW-002,4,114,86,15,4,71,1.5,129.0,0.9,40.0,No,0.0,No,0,51.0,Medium,Yes
2024-09-30,CUST-0012,Sunrise Bakery #12,Bakery Shop,urban,Lavash,SKU-LV-004,5,54,38,6,2,32,0.9,34.2,0.5,44.44,No,0.0,No,0,59.3,Medium,Yes
2024-08-14,CUST-0033,SunMart #33,Supermarket,suburban,Lavash,SKU-LV-004,5,40,22,8,8,14,0.9,19.8,0.5,44.44,No,0.0,No,2,47.0,Low,No
2024-09-02,CUST-0103,The Breadhouse #103,Horeca,rural,Baguette,SKU-BG-003,1,20,9,5,4,4,1.8,16.2,1.0,44.44,No,0.0,No,0,41.0,Low,No
2024-09-12,CUST-0015,NearStop #15,Minimarket,rural,Toast Bread,SKU-TB-005,5,33,22,5,1,17,1.4,30.8,0.8,42.86,No,0.0,No,0,65.2,Medium,Yes
2024-10-23,CUST-0197,Harbor Inn #197,Horeca,rural,White Bread,SKU-WB-001,3,45,27,7,5,20,1.2,32.4,0.72,40.0,No,0.0,No,0,71.4,Medium,Yes
2024-12-01,CUST-0013,DailyMart #13,Minimarket,rural,Lavash,SKU-LV-004,5,83,59,16,2,43,0.9,53.1,0.5,44.44,No,0.0,No,0,63.2,Medium,Yes
2024-11-19,CUST-0168,Artisan Loaf #168,Bakery Shop,suburban,Baguette,SKU-BG-003,1,60,38,9,6,29,1.8,68.4,1.0,44.44,No,0.0,No,0,50.2,Medium,Yes
2024-12-27,CUST-0063,FastCorner #63,Minimarket,rural,Whole Wheat,SKU-WW-002,4,55,35,10,2,25,1.5,52.5,0.9,40.0,No,0.0,No,0,51.8,Medium,Yes
2024-11-05,CUST-0101,QuickStop #101,Supermarket,suburban,Toast Bread,SKU-TB-005,5,344,265,18,32,247,1.4,371.0,0.8,42.86,No,0.0,No,1,71.9,High Volume,No
2024-08-11,CUST-0135,Golden Crust #135,Bakery Shop,urban,Baguette,SKU-BG-003,1,70,57,11,1,46,1.45,82.9,1.0,31.24,Yes,19.2,No,0,51.6,Medium,Yes
2024-12-12,CUST-0106,NearStop #106,Minimarket,urban,Lavash,SKU-LV-004,5,65,44,8,4,36,0.9,39.6,0.5,44.44,No,0.0,No,0,48.1,Medium,Yes
2024-12-09,CUST-0041,FastCorner #41,Minimarket,suburban,Whole Wheat,SKU-WW-002,4,74,47,8,5,39,1.5,70.5,0.9,40.0,No,0.0,No,0,62.2,Medium,Yes
2024-11-14,CUST-0072,PrimeMart #72,Supermarket,suburban,White Bread,SKU-WB-001,3,267,210,14,14,196,1.2,252.0,0.72,40.0,No,0.0,No,0,84.6,High Volume,Yes
2024-08-15,CUST-0152,Bistro Verde #152,Horeca,urban,Baguette,SKU-BG-003,1,101,80,13,3,67,1.8,144.0,1.0,44.44,No,0.0,No,0,72.5,High Volume,Yes
2024-07-09,CUST-0150,Urban Grill #150,Horeca,rural,White Bread,SKU-WB-001,3,70,57,7,2,50,1.2,68.4,0.72,40.0,No,0.0,No,0,79.7,High Volume,Yes
2024-10-30,CUST-0094,LocalBuy #94,Minimarket,suburban,Lavash,SKU-LV-004,5,57,45,5,2,40,0.73,32.8,0.5,31.41,Yes,19.0,No,1,58.0,Medium,Yes
2024-08-07,CUST-0150,Urban Grill #150,Horeca,rural,Whole Wheat,SKU-WW-002,4,117,96,14,2,82,1.5,144.0,0.9,40.0,No,0.0,No,0,79.9,High Volume,Yes
2024-11-03,CUST-0012,Sunrise Bakery #12,Bakery Shop,urban,Lavash,SKU-LV-004,5,63,55,6,0,49,0.85,46.73,0.5,41.15,Yes,5.6,No,0,66.2,Medium,No
2024-12-14,CUST-0087,Tavern Hill #87,Horeca,urban,Whole Wheat,SKU-WW-002,4,16,9,3,1,6,1.5,13.5,0.9,40.0,No,0.0,No,0,49.9,Low,Yes
2024-12-22,CUST-0168,Artisan Loaf #168,Bakery Shop,suburban,White Bread,SKU-WB-001,3,57,43,6,3,37,1.2,51.6,0.72,40.0,No,0.0,No,0,64.1,Medium,No
2024-07-24,CUST-0138,Café Central #138,Horeca,suburban,Lavash,SKU-LV-004,5,25,8,0,0,8,0.77,6.16,0.5,35.02,Yes,14.5,Yes,0,32.7,Low,Yes
2024-08-05,CUST-0107,Sunrise Bakery #107,Bakery Shop,rural,Baguette,SKU-BG-003,1,71,57,10,1,47,1.8,102.6,1.0,44.44,No,0.0,No,0,82.5,High Volume,Yes
2024-08-20,CUST-0090,QuickStop #90,Supermarket,suburban,Baguette,SKU-BG-003,1,283,207,37,23,170,1.8,372.6,1.0,44.44,No,0.0,No,0,82.2,High Volume,Yes
2024-11-11,CUST-0092,Golden Crust #92,Bakery Shop,rural,Whole Wheat,SKU-WW-002,4,42,25,6,3,19,1.5,37.5,0.9,40.0,No,0.0,No,0,52.5,Medium,Yes
2024-11-21,CUST-0057,NearStop #57,Minimarket,suburban,Baguette,SKU-BG-003,1,89,77,9,1,68,1.55,119.61,1.0,35.63,Yes,13.7,No,0,87.5,High Volume,Yes
2024-07-05,CUST-0032,PocketStore #32,Minimarket,suburban,Toast Bread,SKU-TB-005,5,52,36,5,3,31,1.4,50.4,0.8,42.86,No,0.0,No,0,78.3,Medium,Yes
2024-11-04,CUST-0189,LocalBuy #189,Minimarket,suburban,White Bread,SKU-WB-001,3,54,35,6,5,29,1.2,42.0,0.72,40.0,No,0.0,No,0,71.7,Medium,No
2024-09-14,CUST-0097,PocketStore #97,Minimarket,urban,Lavash,SKU-LV-004,5,78,61,7,2,54,0.73,44.41,0.5,31.33,Yes,19.1,No,0,68.5,Medium,Yes
2024-08-01,CUST-0070,Grand Diner #70,Horeca,rural,Whole Wheat,SKU-WW-002,4,67,41,12,4,29,1.5,61.5,0.9,40.0,No,0.0,No,0,58.1,Medium,Yes
2024-09-16,CUST-0048,Golden Crust #48,Bakery Shop,suburban,White Bread,SKU-WB-001,3,14,7,2,2,5,1.2,8.4,0.72,40.0,No,0.0,No,0,18.9,Low,Yes
2024-10-16,CUST-0141,Crispy Corner #141,Bakery Shop,rural,White Bread,SKU-WB-001,3,13,5,2,3,3,1.2,6.0,0.72,40.0,No,0.0,No,0,39.5,Low,No
2024-12-23,CUST-0152,Bistro Verde #152,Horeca,urban,Lavash,SKU-LV-004,5,75,59,4,4,55,0.9,53.1,0.5,44.44,No,0.0,No,0,63.3,High Volume,Yes
2024-12-08,CUST-0070,Grand Diner #70,Horeca,rural,Baguette,SKU-BG-003,1,46,34,9,1,25,1.45,49.39,1.0,31.16,Yes,19.3,No,0,55.1,Medium,Yes
2024-08-26,CUST-0111,Hotel Royal #111,Horeca,suburban,Whole Wheat,SKU-WW-002,4,34,22,4,2,18,1.5,33.0,0.9,40.0,No,0.0,No,0,66.7,Medium,Yes
2024-08-08,CUST-0161,Sweet Crust #161,Bakery Shop,urban,White Bread,SKU-WB-001,3,51,33,6,5,27,1.2,39.6,0.72,40.0,No,0.0,No,0,39.9,Medium,Yes
2024-10-25,CUST-0039,Flour House #39,Bakery Shop,suburban,Toast Bread,SKU-TB-005,5,20,11,4,1,7,1.4,15.4,0.8,42.86,No,0.0,No,0,43.8,Low,Yes
2024-10-06,CUST-0051,NearMart #51,Minimarket,suburban,Lavash,SKU-LV-004,5,12,7,2,0,5,0.9,6.3,0.5,44.44,No,0.0,No,0,51.3,Low,Yes
2024-08-02,CUST-0039,Flour House #39,Bakery Shop,suburban,Whole Wheat,SKU-WW-002,4,19,9,4,1,5,1.5,13.5,0.9,40.0,No,0.0,No,0,39.4,Low,No
2024-12-17,CUST-0020,EasyBuy #20,Supermarket,rural,White Bread,SKU-WB-001,3,203,162,16,13,146,1.1,177.49,0.72,34.28,Yes,8.7,No,1,68.8,High Volume,Yes
2024-09-27,CUST-0157,Grand Diner #157,Horeca,urban,Toast Bread,SKU-TB-005,5,58,45,5,2,40,1.23,55.57,0.8,35.21,Yes,11.8,No,0,49.3,Medium,Yes
2024-10-14,CUST-0146,MiniStop #146,Minimarket,rural,Baguette,SKU-BG-003,1,63,38,12,8,26,1.8,68.4,1.0,44.44,No,0.0,No,1,64.7,Medium,Yes
2024-07-24,CUST-0100,Café Central #100,Horeca,urban,Baguette,SKU-BG-003,1,35,25,6,1,19,1.8,45.0,1.0,44.44,No,0.0,No,0,63.9,Medium,Yes
2024-07-18,CUST-0056,UrbanGrocery #56,Supermarket,suburban,Toast Bread,SKU-TB-005,5,185,155,11,6,144,1.4,217.0,0.8,42.86,No,0.0,No,0,76.5,High Volume,Yes
2024-09-12,CUST-0127,Daily Bake #127,Bakery Shop,urban,White Bread,SKU-WB-001,3,50,23,0,0,23,1.08,24.78,0.72,33.18,Yes,10.2,Yes,0,66.5,Medium,Yes
2024-08-26,CUST-0128,Tavern Hill #128,Horeca,rural,Baguette,SKU-BG-003,1,56,40,10,3,30,1.46,58.32,1.0,31.41,Yes,19.0,No,0,72.4,Medium,Yes
2024-12-13,CUST-0145,Morning Loaf #145,Bakery Shop,rural,Lavash,SKU-LV-004,5,65,29,0,0,29,0.9,26.1,0.5,44.44,No,0.0,Yes,0,74.7,High Volume,Yes
2024-10-06,CUST-0119,SunMart #119,Supermarket,urban,Toast Bread,SKU-TB-005,5,273,257,15,0,242,1.4,359.8,0.8,42.86,No,0.0,No,0,99.5,High Volume,Yes
2024-08-18,CUST-0027,Plaza Bistro #27,Horeca,urban,Toast Bread,SKU-TB-005,5,12,8,2,0,6,1.17,9.33,0.8,31.4,Yes,16.7,No,0,27.2,Low,No
2024-12-11,CUST-0099,Golden Crust #99,Bakery Shop,urban,Whole Wheat,SKU-WW-002,4,60,44,7,3,37,1.5,66.0,0.9,40.0,No,0.0,No,0,42.3,Medium,Yes
